,orderId,status,Timestamp,distributorId,originalDistributorId,hubId,quantity,Amount,hubCode,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2675,61,status_b,13/09/22 8:25,5,5.0,1.0,14,10554.6,a,,,,,,,
2676,61,status_b,13/09/22 8:31,6,6.0,1.0,2,1696.26,a,,,,,,,
2677,61,status_b,13/09/22 8:35,2,2.0,1.0,1,1540.0,a,,,,,,,
2678,61,status_b,13/09/22 8:53,23,23.0,2.0,2,809.4,b,,,,,,,
2679,61,status_b,13/09/22 9:29,1,1.0,1.0,11,8091.54,a,,,,,,,
2680,61,status_b,13/09/22 9:29,1,1.0,1.0,1,723.87,a,,,,,,,
2681,61,status_b,13/09/22 9:29,1,1.0,1.0,12,994.11,a,,,,,,,
2682,61,status_b,13/09/22 9:41,24,24.0,2.0,73,2621.53,b,,,,,,,
2683,61,status_b,13/09/22 9:47,16,16.0,1.0,1,392.0,a,,,,,,,
2684,61,status_b,13/09/22 10:01,18,18.0,1.0,1,57.99,a,,,,,,,
2685,61,status_b,13/09/22 11:47,4,4.0,1.0,3,609.85,a,,,,,,,
2686,61,status_b,13/09/22 11:52,12,12.0,2.0,15,518.72,b,,,,,,,
2687,61,status_b,13/09/22 12:01,3,3.0,1.0,10,375.2,a,,,,,,,
2688,61,status_b,13/09/22 12:01,3,3.0,1.0,1,589.7,a,,,,,,,
2689,61,status_b,13/09/22 12:01,3,3.0,1.0,5,124.49,a,,,,,,,
2690,61,status_b,13/09/22 12:11,13,13.0,2.0,5,890.55,b,,,,,,,
2691,61,status_b,13/09/22 12:11,13,13.0,2.0,6,80.82,b,,,,,,,
2692,61,status_b,13/09/22 12:33,10,10.0,2.0,1,888.3,b,,,,,,,
2693,61,status_b,13/09/22 12:33,5,5.0,1.0,10,7545.9,a,,,,,,,
2694,61,status_b,13/09/22 12:37,5,5.0,1.0,1,1456.8,a,,,,,,,
2695,62,status_b,13/09/22 2:30,1,1.0,1.0,3,2049.95,a,,,,,,,
2696,62,status_b,13/09/22 2:30,1,1.0,1.0,2,3278.52,a,,,,,,,
2697,62,status_b,13/09/22 2:30,1,1.0,1.0,1,731.22,a,,,,,,,
2698,62,status_b,13/09/22 2:30,1,1.0,1.0,1,192.82,a,,,,,,,
2699,62,status_b,13/09/22 2:33,1,1.0,1.0,1,1060.32,a,,,,,,,
2700,62,status_b,13/09/22 2:33,1,1.0,1.0,1,1136.97,a,,,,,,,
2701,62,status_b,13/09/22 2:38,2,2.0,1.0,2,358.6,a,,,,,,,
2702,62,status_b,13/09/22 2:38,2,2.0,1.0,3,347.4,a,,,,,,,
2703,62,status_b,13/09/22 2:57,4,4.0,1.0,1,90.28,a,,,,,,,
2704,62,status_b,13/09/22 2:57,4,4.0,1.0,4,1321.35,a,,,,,,,
2705,62,status_b,13/09/22 3:15,5,5.0,1.0,10,2311.16,a,,,,,,,
2706,62,status_b,13/09/22 3:15,5,5.0,1.0,30,1650.6,a,,,,,,,
2707,62,status_b,13/09/22 3:35,6,6.0,1.0,1,304.3,a,,,,,,,
2708,62,status_b,13/09/22 3:35,6,6.0,1.0,2,578.06,a,,,,,,,
2709,62,status_b,13/09/22 3:35,6,6.0,1.0,3,898.1,a,,,,,,,
2710,62,status_b,13/09/22 4:39,12,12.0,2.0,4,608.34,b,,,,,,,
2711,62,status_b,13/09/22 4:39,12,12.0,2.0,26,1989.2,b,,,,,,,
2712,62,status_b,13/09/22 4:57,10,10.0,2.0,1,237.96,b,,,,,,,
2713,62,status_b,13/09/22 5:20,1,1.0,1.0,3,128.43,a,,,,,,,
2714,62,status_b,13/09/22 5:20,13,13.0,2.0,6,416.58,b,,,,,,,
2715,62,status_b,13/09/22 5:20,13,13.0,2.0,10,4076.8,b,,,,,,,
2716,62,status_b,13/09/22 5:22,1,1.0,1.0,6,4402.96,a,,,,,,,
2717,62,status_b,13/09/22 6:13,3,3.0,1.0,2,247.5,a,,,,,,,
2718,62,status_b,13/09/22 7:12,6,6.0,1.0,1,1264.75,a,,,,,,,
2719,62,status_b,13/09/22 7:25,1,1.0,1.0,7,3457.1,a,,,,,,,
2720,62,status_b,13/09/22 7:25,1,1.0,1.0,3,487.58,a,,,,,,,
2721,62,status_b,13/09/22 7:28,1,1.0,1.0,1,3092.74,a,,,,,,,
2722,62,status_b,13/09/22 8:05,13,13.0,2.0,2,386.65,b,,,,,,,
2723,62,status_b,13/09/22 8:35,2,2.0,1.0,3,1038.1,a,,,,,,,
2724,62,status_b,13/09/22 9:33,1,1.0,1.0,3,1283.7,a,,,,,,,
2725,62,status_b,13/09/22 9:33,1,1.0,1.0,10,1043.12,a,,,,,,,
2726,62,status_b,13/09/22 10:01,18,18.0,1.0,1,133.12,a,,,,,,,
2727,62,status_b,13/09/22 11:51,6,6.0,1.0,10,1669.36,a,,,,,,,
2728,62,status_b,13/09/22 11:52,12,12.0,2.0,10,1083.67,b,,,,,,,
2729,62,status_b,13/09/22 12:02,6,6.0,1.0,1,2232.0,a,,,,,,,
2730,62,status_b,13/09/22 12:05,2,2.0,1.0,19,2332.72,a,,,,,,,
2731,62,status_b,13/09/22 12:11,13,13.0,2.0,3,774.9,b,,,,,,,
2732,62,status_b,13/09/22 12:33,10,10.0,2.0,5,382.15,b,,,,,,,
2733,62,status_b,13/09/22 12:37,5,5.0,1.0,1,586.11,a,,,,,,,
2734,62,status_b,13/09/22 12:47,1,1.0,1.0,3,937.88,a,,,,,,,
2735,62,status_b,13/09/22 12:47,1,1.0,1.0,1,515.7,a,,,,,,,
2736,62,status_b,13/09/22 12:47,1,1.0,1.0,1,1470.88,a,,,,,,,
2737,62,status_b,13/09/22 12:51,6,6.0,1.0,1,39.7,a,,,,,,,
2738,63,status_b,13/09/22 2:30,1,1.0,1.0,1,250.28,a,,,,,,,
2739,63,status_b,13/09/22 2:30,1,1.0,1.0,2,446.2,a,,,,,,,
2740,63,status_b,13/09/22 2:30,1,1.0,1.0,2,673.33,a,,,,,,,
2741,63,status_b,13/09/22 2:30,1,1.0,1.0,4,531.88,a,,,,,,,
2742,63,status_b,13/09/22 2:38,2,2.0,1.0,7,1453.38,a,,,,,,,
2743,63,status_b,13/09/22 2:43,3,3.0,1.0,27,7257.6,a,,,,,,,
2744,63,status_b,13/09/22 3:15,5,5.0,1.0,2,1017.04,a,,,,,,,
2745,63,status_b,13/09/22 3:35,6,6.0,1.0,5,1458.24,a,,,,,,,
2746,63,status_b,13/09/22 3:38,6,6.0,1.0,5,428.4,a,,,,,,,
2747,63,status_b,13/09/22 4:01,7,7.0,1.0,2,683.73,a,,,,,,,
2748,63,status_b,13/09/22 4:17,10,10.0,2.0,1,186.54,b,,,,,,,
2749,63,status_b,13/09/22 4:39,12,12.0,2.0,25,990.2,b,,,,,,,
2750,63,status_b,13/09/22 4:39,12,12.0,2.0,26,1227.6,b,,,,,,,
2751,63,status_b,13/09/22 4:57,10,10.0,2.0,2,844.1,b,,,,,,,
2752,63,status_b,13/09/22 5:20,13,13.0,2.0,3,1562.4,b,,,,,,,
2753,63,status_b,13/09/22 6:07,15,15.0,1.0,1,6309.36,a,,,,,,,
2754,63,status_b,13/09/22 6:13,3,3.0,1.0,8,211.56,a,,,,,,,
2755,63,status_b,13/09/22 6:31,18,18.0,1.0,2,2059.89,a,,,,,,,
2756,63,status_b,13/09/22 6:53,4,4.0,1.0,5,1858.36,a,,,,,,,
2757,63,status_b,13/09/22 6:56,4,4.0,1.0,1,5158.44,a,,,,,,,
2758,63,status_b,13/09/22 7:25,1,1.0,1.0,1,805.5,a,,,,,,,
2759,63,status_b,13/09/22 7:25,1,1.0,1.0,1,367.89,a,,,,,,,
2760,63,status_b,13/09/22 7:25,1,1.0,1.0,5,765.24,a,,,,,,,
2761,63,status_b,13/09/22 7:28,1,1.0,1.0,6,1432.74,a,,,,,,,
2762,63,status_b,13/09/22 7:28,1,1.0,1.0,2,2084.22,a,,,,,,,
2763,63,status_b,13/09/22 8:25,5,5.0,1.0,2,2399.3,a,,,,,,,
2764,63,status_b,13/09/22 8:25,5,5.0,1.0,2,226.64,a,,,,,,,
2765,63,status_b,13/09/22 8:25,5,5.0,1.0,3,1354.78,a,,,,,,,
2766,63,status_b,13/09/22 8:31,6,6.0,1.0,2,620.46,a,,,,,,,
2767,63,status_b,13/09/22 8:35,2,2.0,1.0,5,494.79,a,,,,,,,
2768,63,status_b,13/09/22 9:23,10,10.0,2.0,5,1316.4,b,,,,,,,
2769,63,status_b,13/09/22 9:29,1,1.0,1.0,1,652.92,a,,,,,,,
2770,63,status_b,13/09/22 9:29,1,1.0,1.0,1,1022.4,a,,,,,,,
2771,63,status_b,13/09/22 9:29,1,1.0,1.0,8,5398.74,a,,,,,,,
2772,63,status_b,13/09/22 9:33,1,1.0,1.0,1,200.5,a,,,,,,,
2773,63,status_b,13/09/22 11:47,4,4.0,1.0,1,704.76,a,,,,,,,
2774,63,status_b,13/09/22 11:58,20,20.0,2.0,1,293.68,b,,,,,,,
2775,63,status_b,13/09/22 12:05,2,2.0,1.0,5,1330.6,a,,,,,,,
2776,63,status_b,13/09/22 12:33,10,10.0,2.0,1,328.18,b,,,,,,,
2777,63,status_b,13/09/22 12:33,5,5.0,1.0,10,1639.68,a,,,,,,,
2778,63,status_b,13/09/22 12:47,1,1.0,1.0,12,2283.6,a,,,,,,,
2779,63,status_b,13/09/22 12:47,1,1.0,1.0,6,5840.37,a,,,,,,,
2780,63,status_b,13/09/22 12:47,1,1.0,1.0,2,21.84,a,,,,,,,
2781,63,status_b,13/09/22 12:49,1,1.0,1.0,1,343.55,a,,,,,,,
2782,64,status_b,13/09/22 2:30,1,1.0,1.0,1,297.9,a,,,,,,,
2783,64,status_b,13/09/22 2:38,2,2.0,1.0,2,171.16,a,,,,,,,
2784,64,status_b,13/09/22 2:38,2,2.0,1.0,1,270.54,a,,,,,,,
2785,64,status_b,13/09/22 2:43,3,3.0,1.0,1,221.7,a,,,,,,,
2786,64,status_b,13/09/22 2:57,4,4.0,1.0,5,3690.12,a,,,,,,,
2787,64,status_b,13/09/22 3:15,5,5.0,1.0,6,1573.08,a,,,,,,,
2788,64,status_b,13/09/22 3:15,5,5.0,1.0,1,1707.84,a,,,,,,,
2789,64,status_b,13/09/22 3:15,5,5.0,1.0,2,65.97,a,,,,,,,
2790,64,status_b,13/09/22 3:35,6,6.0,1.0,4,2749.95,a,,,,,,,
2791,64,status_b,13/09/22 3:38,6,6.0,1.0,2,1726.08,a,,,,,,,
2792,64,status_b,13/09/22 4:23,11,11.0,2.0,7,1728.9,b,,,,,,,
2793,64,status_b,13/09/22 4:39,12,12.0,2.0,2,100.76,b,,,,,,,
2794,64,status_b,13/09/22 4:39,12,12.0,2.0,5,110.01,b,,,,,,,
2795,64,status_b,13/09/22 5:20,13,13.0,2.0,1,424.08,b,,,,,,,
2796,64,status_b,13/09/22 5:22,1,1.0,1.0,6,299.25,a,,,,,,,
2797,64,status_b,13/09/22 5:22,1,1.0,1.0,1,658.2,a,,,,,,,
2798,64,status_b,13/09/22 6:13,3,3.0,1.0,3,747.6,a,,,,,,,
2799,64,status_b,13/09/22 6:13,3,3.0,1.0,2,384.16,a,,,,,,,
2800,64,status_b,13/09/22 6:41,7,7.0,1.0,1,127.3,a,,,,,,,
2801,64,status_b,13/09/22 7:12,6,6.0,1.0,2,1031.1,a,,,,,,,
2802,64,status_b,13/09/22 7:25,1,1.0,1.0,3,901.08,a,,,,,,,
2803,64,status_b,13/09/22 7:25,1,1.0,1.0,1,363.42,a,,,,,,,
2804,64,status_b,13/09/22 7:25,1,1.0,1.0,2,169.28,a,,,,,,,
2805,64,status_b,13/09/22 8:08,20,20.0,2.0,4,1894.14,b,,,,,,,
2806,64,status_b,13/09/22 8:11,4,4.0,1.0,6,732.72,a,,,,,,,
2807,64,status_b,13/09/22 8:13,3,3.0,1.0,3,27.38,a,,,,,,,
2808,64,status_b,13/09/22 8:29,6,6.0,1.0,15,916.83,a,,,,,,,
2809,64,status_b,13/09/22 8:31,6,6.0,1.0,1,729.11,a,,,,,,,
2810,64,status_b,13/09/22 8:35,2,2.0,1.0,4,82.06,a,,,,,,,
2811,64,status_b,13/09/22 8:35,2,2.0,1.0,1,251.4,a,,,,,,,
2812,64,status_b,13/09/22 9:23,10,10.0,2.0,6,3217.2,b,,,,,,,
2813,64,status_b,13/09/22 9:29,1,1.0,1.0,1,513.52,a,,,,,,,
2814,64,status_b,13/09/22 9:29,1,1.0,1.0,2,260.03,a,,,,,,,
2815,64,status_b,13/09/22 9:33,1,1.0,1.0,2,413.68,a,,,,,,,
2816,64,status_b,13/09/22 11:08,15,15.0,1.0,66,10580.68,a,,,,,,,
2817,64,status_b,13/09/22 11:08,15,15.0,1.0,1,1175.0,a,,,,,,,
2818,64,status_b,13/09/22 11:51,6,6.0,1.0,1,212.24,a,,,,,,,
2819,64,status_b,13/09/22 11:51,6,6.0,1.0,2,231.42,a,,,,,,,
2820,64,status_b,13/09/22 11:52,12,12.0,2.0,6,190.92,b,,,,,,,
2821,64,status_b,13/09/22 11:52,12,12.0,2.0,10,864.5,b,,,,,,,
2822,64,status_b,13/09/22 11:54,11,11.0,2.0,3,2012.58,b,,,,,,,
2823,64,status_b,13/09/22 11:58,20,20.0,2.0,6,2037.5,b,,,,,,,
2824,64,status_b,13/09/22 12:02,6,6.0,1.0,10,758.9,a,,,,,,,
2825,64,status_b,13/09/22 12:05,2,2.0,1.0,3,901.8,a,,,,,,,
2826,64,status_b,13/09/22 12:33,10,10.0,2.0,5,653.56,b,,,,,,,
2827,64,status_b,13/09/22 12:33,5,5.0,1.0,2,387.5,a,,,,,,,
2828,64,status_b,13/09/22 12:37,5,5.0,1.0,6,323.12,a,,,,,,,
2829,64,status_b,13/09/22 12:42,5,5.0,1.0,5,2156.1,a,,,,,,,
2830,64,status_b,13/09/22 12:42,5,5.0,1.0,26,7430.26,a,,,,,,,
2831,64,status_b,13/09/22 12:47,1,1.0,1.0,1,167.44,a,,,,,,,
2832,64,status_b,13/09/22 12:47,1,1.0,1.0,3,2349.24,a,,,,,,,
2833,64,status_b,13/09/22 12:54,6,6.0,1.0,2,138.37,a,,,,,,,
2834,64,status_b,13/09/22 12:56,2,2.0,1.0,2,210.6,a,,,,,,,
2835,64,status_b,13/09/22 13:07,7,7.0,1.0,1,788.94,a,,,,,,,
2836,65,status_a,13/09/22 2:30,1,1.0,1.0,2,486.87,a,,,,,,,
2837,65,status_a,13/09/22 2:30,1,1.0,1.0,10,4917.51,a,,,,,,,
2838,65,status_a,13/09/22 2:30,1,1.0,1.0,8,1365.0,a,,,,,,,
2839,65,status_a,13/09/22 2:30,1,1.0,1.0,1,1167.3,a,,,,,,,
2840,65,status_a,13/09/22 2:30,1,1.0,1.0,3,256.77,a,,,,,,,
2841,65,status_a,13/09/22 2:30,1,1.0,1.0,5,723.94,a,,,,,,,
2842,65,status_a,13/09/22 2:30,1,1.0,1.0,2,561.42,a,,,,,,,
2843,65,status_a,13/09/22 2:33,1,1.0,1.0,12,1574.6,a,,,,,,,
2844,65,status_a,13/09/22 2:41,3,3.0,1.0,1,321.44,a,,,,,,,
2845,65,status_a,13/09/22 2:43,3,3.0,,2,119.79,a,,,,,,,
2846,65,status_a,13/09/22 2:57,4,4.0,1.0,1,345.24,a,,,,,,,
2847,65,status_a,13/09/22 3:15,5,5.0,1.0,21,44581.95,a,,,,,,,
2848,65,status_a,13/09/22 3:35,6,6.0,1.0,2,217.61,a,,,,,,,
2849,65,status_a,13/09/22 3:35,6,6.0,1.0,1,2453.78,a,,,,,,,
2850,65,status_a,13/09/22 4:39,12,12.0,2.0,27,4692.24,b,,,,,,,
2851,65,status_a,13/09/22 5:20,13,13.0,2.0,3,937.44,b,,,,,,,
2852,65,status_a,13/09/22 5:22,1,1.0,1.0,3,254.46,a,,,,,,,
2853,65,status_a,13/09/22 6:21,2,2.0,1.0,6,1032.48,a,,,,,,,
2854,65,status_a,13/09/22 6:47,5,5.0,1.0,7,3182.01,a,,,,,,,
2855,65,status_a,13/09/22 6:52,5,5.0,1.0,6,13985.12,a,,,,,,,
2856,65,status_a,13/09/22 7:25,1,1.0,1.0,2,631.7,a,,,,,,,
2857,65,status_a,13/09/22 7:25,1,1.0,1.0,1,331.76,a,,,,,,,
2858,65,status_a,13/09/22 7:58,16,16.0,1.0,2,560.05,a,,,,,,,
2859,65,status_a,13/09/22 8:13,3,3.0,1.0,1,3514.5,a,,,,,,,
2860,65,status_a,13/09/22 8:25,5,5.0,1.0,3,129.43,a,,,,,,,
2861,65,status_a,13/09/22 9:23,10,10.0,2.0,15,1872.27,b,,,,,,,
2862,65,status_a,13/09/22 9:29,1,1.0,1.0,4,1316.61,a,,,,,,,
2863,65,status_a,13/09/22 11:51,6,6.0,1.0,1,1104.11,a,,,,,,,
2864,65,status_a,13/09/22 11:51,6,6.0,1.0,1,153.88,a,,,,,,,
2865,65,status_a,13/09/22 11:52,12,12.0,2.0,2,162.0,b,,,,,,,
2866,65,status_a,13/09/22 11:52,12,12.0,2.0,1,44.74,b,,,,,,,
2867,65,status_a,13/09/22 12:01,3,3.0,1.0,1,150.08,a,,,,,,,
2868,65,status_a,13/09/22 12:22,9,9.0,2.0,5,567.28,b,,,,,,,
2869,65,status_a,13/09/22 12:33,5,5.0,1.0,6,1591.44,a,,,,,,,
2870,66,status_b,13/09/22 2:30,1,1.0,1.0,5,494.76,a,,,,,,,
2871,66,status_b,13/09/22 2:30,1,1.0,1.0,2,2007.9,a,,,,,,,
2872,66,status_b,13/09/22 2:30,1,1.0,1.0,1,46.84,a,,,,,,,
2873,66,status_b,13/09/22 2:30,1,1.0,1.0,6,405.2,a,,,,,,,
2874,66,status_b,13/09/22 2:30,1,1.0,1.0,6,1365.48,a,,,,,,,
2875,66,status_b,13/09/22 2:33,1,1.0,1.0,6,14892.96,a,,,,,,,
2876,66,status_b,13/09/22 2:33,1,1.0,1.0,23,6418.8,a,,,,,,,
2877,66,status_b,13/09/22 2:38,2,2.0,1.0,3,511.44,a,,,,,,,
2878,66,status_b,13/09/22 4:39,12,12.0,2.0,5,835.84,b,,,,,,,
2879,66,status_b,13/09/22 4:39,12,12.0,2.0,21,2314.41,b,,,,,,,
2880,66,status_b,13/09/22 4:57,10,10.0,2.0,1,1060.46,b,,,,,,,
2881,66,status_b,13/09/22 5:20,1,1.0,1.0,1,211.14,a,,,,,,,
2882,66,status_b,13/09/22 5:22,1,1.0,1.0,3,265.96,a,,,,,,,
2883,66,status_b,13/09/22 5:22,1,1.0,1.0,1,860.6,a,,,,,,,
2884,66,status_b,13/09/22 6:21,2,2.0,1.0,20,1059.5,a,,,,,,,
2885,66,status_b,13/09/22 6:31,18,18.0,1.0,1,449.4,a,,,,,,,
2886,66,status_b,13/09/22 6:56,4,4.0,1.0,1,202.0,a,,,,,,,
2887,66,status_b,13/09/22 7:12,6,6.0,1.0,1,111.44,a,,,,,,,
2888,66,status_b,13/09/22 7:25,1,1.0,1.0,2,598.32,a,,,,,,,
2889,66,status_b,13/09/22 7:25,1,1.0,1.0,6,150.73,a,,,,,,,
2890,66,status_b,13/09/22 7:25,1,1.0,1.0,1,1507.04,a,,,,,,,
2891,66,status_b,13/09/22 7:25,1,1.0,1.0,1,120.67,a,,,,,,,
2892,66,status_b,13/09/22 7:25,1,1.0,1.0,1,487.56,a,,,,,,,
2893,66,status_b,13/09/22 7:28,1,1.0,1.0,3,3565.0,a,,,,,,,
2894,66,status_b,13/09/22 7:28,1,1.0,1.0,11,2659.62,a,,,,,,,
2895,66,status_b,13/09/22 8:05,13,13.0,2.0,11,2043.3,b,,,,,,,
2896,66,status_b,13/09/22 8:05,13,13.0,2.0,2,267.52,b,,,,,,,
2897,66,status_b,13/09/22 8:13,3,3.0,1.0,1,28.0,a,,,,,,,
2898,66,status_b,13/09/22 8:13,3,3.0,1.0,7,102.7,a,,,,,,,
2899,66,status_b,13/09/22 8:35,2,2.0,1.0,3,295.68,a,,,,,,,
2900,66,status_b,13/09/22 8:35,2,2.0,1.0,1,13.64,a,,,,,,,
2901,66,status_b,13/09/22 8:40,12,12.0,2.0,1,229.25,b,,,,,,,
2902,66,status_b,13/09/22 9:23,10,10.0,2.0,60,5417.37,b,,,,,,,
2903,66,status_b,13/09/22 9:23,10,10.0,2.0,6,2908.08,b,,,,,,,
2904,66,status_b,13/09/22 9:29,1,1.0,1.0,2,51.26,a,,,,,,,
2905,66,status_b,13/09/22 11:03,7,7.0,1.0,1,1790.6,a,,,,,,,
2906,66,status_b,13/09/22 11:54,11,11.0,2.0,7,579.6,b,,,,,,,
2907,66,status_b,13/09/22 12:01,3,3.0,1.0,8,1769.6,a,,,,,,,
2908,66,status_b,13/09/22 12:02,6,6.0,1.0,3,3073.59,a,,,,,,,
2909,66,status_b,13/09/22 12:33,10,10.0,2.0,6,1050.08,b,,,,,,,
2910,66,status_b,13/09/22 12:47,1,1.0,1.0,3,466.55,a,,,,,,,
2911,66,status_b,13/09/22 12:51,6,6.0,1.0,6,1748.2,a,,,,,,,
2912,67,status_b,13/09/22 2:30,1,1.0,1.0,9,3296.04,a,,,,,,,
2913,67,status_b,13/09/22 2:30,1,1.0,1.0,2,644.16,a,,,,,,,
2914,67,status_b,13/09/22 2:41,3,3.0,1.0,3,143.64,a,,,,,,,
2915,67,status_b,13/09/22 2:41,3,3.0,1.0,2,268.8,a,,,,,,,
2916,67,status_b,13/09/22 2:43,3,3.0,1.0,2,540.0,a,,,,,,,
2917,67,status_b,13/09/22 3:35,6,6.0,1.0,6,1886.1,a,,,,,,,
2918,67,status_b,13/09/22 3:35,6,6.0,1.0,1,76.84,a,,,,,,,
2919,67,status_b,13/09/22 6:13,3,3.0,1.0,3,387.06,a,,,,,,,
2920,67,status_b,13/09/22 7:25,1,1.0,1.0,8,6885.5,a,,,,,,,
2921,67,status_b,13/09/22 7:28,1,1.0,1.0,1,1141.3,a,,,,,,,
2922,67,status_b,13/09/22 7:28,1,1.0,1.0,1,1192.38,a,,,,,,,
2923,67,status_b,13/09/22 8:11,4,4.0,1.0,5,783.76,a,,,,,,,
2924,67,status_b,13/09/22 8:13,3,3.0,1.0,4,611.1,a,,,,,,,
2925,67,status_b,13/09/22 8:40,12,12.0,2.0,1,358.5,b,,,,,,,
2926,67,status_b,13/09/22 9:29,1,1.0,1.0,1,183.86,a,,,,,,,
2927,67,status_b,13/09/22 9:29,1,1.0,1.0,3,1848.42,a,,,,,,,
2928,67,status_b,13/09/22 9:29,1,1.0,1.0,10,1251.45,a,,,,,,,
2929,67,status_b,13/09/22 10:01,18,18.0,1.0,7,3626.46,a,,,,,,,
2930,67,status_b,13/09/22 11:51,6,6.0,1.0,3,1115.92,a,,,,,,,
2931,67,status_b,13/09/22 11:52,12,12.0,2.0,14,5287.0,b,,,,,,,
2932,67,status_b,13/09/22 12:01,3,3.0,1.0,25,2237.76,a,,,,,,,
2933,67,status_b,13/09/22 12:02,6,6.0,1.0,13,5273.84,a,,,,,,,
2934,67,status_b,13/09/22 12:02,6,6.0,1.0,1,139.86,a,,,,,,,
2935,67,status_b,13/09/22 12:11,13,13.0,2.0,6,396.74,b,,,,,,,
2936,67,status_b,13/09/22 12:37,5,5.0,1.0,4,332.52,a,,,,,,,
2937,67,status_b,13/09/22 12:51,6,6.0,1.0,6,999.94,a,,,,,,,
2938,68,status_a,13/09/22 2:30,1,1.0,1.0,2,2947.59,a,,,,,,,
2939,68,status_a,13/09/22 2:30,1,1.0,1.0,2,290.99,a,,,,,,,
2940,68,status_a,13/09/22 2:30,1,1.0,1.0,2,350.9,a,,,,,,,
2941,68,status_a,13/09/22 2:30,1,1.0,1.0,3,452.62,a,,,,,,,
2942,68,status_a,13/09/22 2:30,1,1.0,1.0,1,244.3,a,,,,,,,
2943,68,status_a,13/09/22 2:30,1,1.0,1.0,1,304.36,a,,,,,,,
2944,68,status_a,13/09/22 2:57,4,4.0,1.0,1,624.3,a,,,,,,,
2945,68,status_a,13/09/22 2:57,4,4.0,1.0,1,442.96,a,,,,,,,
2946,68,status_a,13/09/22 2:57,4,4.0,1.0,10,4046.1,a,,,,,,,
2947,68,status_a,13/09/22 3:15,5,5.0,1.0,1,54.57,a,,,,,,,
2948,68,status_a,13/09/22 3:15,5,5.0,1.0,5,972.79,a,,,,,,,
2949,68,status_a,13/09/22 3:15,5,5.0,1.0,9,1743.04,a,,,,,,,
2950,68,status_a,13/09/22 3:35,6,6.0,1.0,1,294.36,a,,,,,,,
2951,68,status_a,13/09/22 3:35,6,6.0,1.0,10,1854.59,a,,,,,,,
2952,68,status_a,13/09/22 4:01,7,7.0,1.0,6,3333.04,a,,,,,,,
2953,68,status_a,13/09/22 4:23,11,11.0,2.0,1,661.0,b,,,,,,,
2954,68,status_a,13/09/22 4:23,11,11.0,2.0,2,551.52,b,,,,,,,
2955,68,status_a,13/09/22 4:57,10,10.0,2.0,3,4208.3,b,,,,,,,
2956,68,status_a,13/09/22 6:21,2,2.0,1.0,2,818.05,a,,,,,,,
2957,68,status_a,13/09/22 6:47,5,5.0,1.0,1,1722.56,a,,,,,,,
2958,68,status_a,13/09/22 7:25,1,1.0,1.0,1,307.36,a,,,,,,,
2959,68,status_a,13/09/22 7:25,1,1.0,1.0,1,230.61,a,,,,,,,
2960,68,status_a,13/09/22 7:25,1,1.0,1.0,6,4824.68,a,,,,,,,
2961,68,status_a,13/09/22 7:25,1,1.0,1.0,16,5094.38,a,,,,,,,
2962,68,status_a,13/09/22 7:25,1,1.0,1.0,4,2211.6,a,,,,,,,
2963,68,status_a,13/09/22 7:25,1,1.0,1.0,2,624.96,a,,,,,,,
2964,68,status_a,13/09/22 7:25,1,1.0,1.0,1,424.2,a,,,,,,,
2965,68,status_a,13/09/22 8:08,7,7.0,1.0,1,73.18,a,,,,,,,
2966,68,status_a,13/09/22 8:11,4,4.0,1.0,1,793.2,a,,,,,,,
2967,68,status_a,13/09/22 8:12,8,8.0,2.0,3,1080.65,b,,,,,,,
2968,68,status_a,13/09/22 8:18,5,5.0,1.0,20,1211.94,a,,,,,,,
2969,68,status_a,13/09/22 9:29,1,1.0,1.0,10,7166.2,a,,,,,,,
2970,68,status_a,13/09/22 9:29,1,1.0,1.0,1,350.16,a,,,,,,,
2971,68,status_a,13/09/22 9:29,1,1.0,1.0,1,350.16,a,,,,,,,
2972,68,status_a,13/09/22 9:33,1,1.0,1.0,1,1037.05,a,,,,,,,
2973,68,status_a,13/09/22 11:47,4,4.0,1.0,3,815.5,a,,,,,,,
2974,68,status_a,13/09/22 11:51,6,6.0,1.0,3,252.2,a,,,,,,,
2975,68,status_a,13/09/22 11:52,12,12.0,2.0,3,435.33,b,,,,,,,
2976,68,status_a,13/09/22 12:02,6,6.0,1.0,2,1130.96,a,,,,,,,
2977,68,status_a,13/09/22 12:05,2,2.0,1.0,10,1630.3,a,,,,,,,
2978,68,status_a,13/09/22 12:05,2,2.0,1.0,1,341.53,a,,,,,,,
2979,68,status_a,13/09/22 12:33,10,10.0,2.0,2,1521.66,b,,,,,,,
2980,68,status_a,13/09/22 12:33,5,5.0,1.0,1,1011.69,a,,,,,,,
2981,68,status_a,13/09/22 12:37,5,5.0,1.0,3,271.89,a,,,,,,,
2982,68,status_a,13/09/22 12:47,1,1.0,1.0,6,2496.84,a,,,,,,,
2983,68,status_a,13/09/22 12:51,6,6.0,1.0,3,760.25,a,,,,,,,
2984,68,status_a,13/09/22 12:51,6,6.0,1.0,2,369.04,a,,,,,,,
2985,69,status_b,13/09/22 2:30,1,1.0,1.0,1,780.08,a,,,,,,,
2986,69,status_b,13/09/22 2:30,1,1.0,1.0,1,590.8,a,,,,,,,
